"playerID","playerName","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","dq","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","PostDQ"
"abrahta01w","Tajama Abraham","1997","0","SAC","WNBA","28","5","422","122","32","35","67","13","12","12","49","70","126","48","38","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"abrahta01w","Tajama Abraham","1998","0","DET","WNBA","12","0","44","18","2","5","7","0","2","1","5","8","14","5","15","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"abrossv01w","Svetlana Abrosimova","2001","0","MIN","WNBA","26","23","846","343","43","131","174","53","42","9","85","70","293","114","132","96","76","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"abrossv01w","Svetlana Abrosimova","2002","0","MIN","WNBA","27","27","805","314","45","101","146","60","42","10","92","73","316","119","116","56","60","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"abrossv01w","Svetlana Abrosimova","2003","0","MIN","WNBA","30","25","792","318","44","97","141","82","44","11","90","79","285","112","98","69","82","25","0","3","3","69","23","1","4","5","4","4","1","8","8","22","6","8","8","7","3","0"
"abrossv01w","Svetlana Abrosimova","2004","0","MIN","WNBA","22","11","462","146","17","57","74","45","30","2","43","42","139","49","46","28","53","20","0","2","2","67","20","3","6","9","3","1","2","3","7","23","8","4","2","8","2","0"
"abrossv01w","Svetlana Abrosimova","2005","0","MIN","WNBA","31","31","777","304","29","78","107","60","48","6","80","86","276","109","73","53","82","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"abrossv01w","Svetlana Abrosimova","2006","0","MIN","WNBA","34","2","724","263","44","62","106","54","34","1","61","66","241","99","62","41","65","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"abrossv01w","Svetlana Abrosimova","2007","0","MIN","WNBA","34","29","843","345","53","97","150","85","44","4","68","86","298","132","43","36","101","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"abrossv01w","Svetlana Abrosimova","2008","0","CON","WNBA","6","0","107","34","3","17","20","12","8","0","11","13","36","11","12","10","12","2","0","3","2","63","24","3","8","11","4","4","0","3","8","24","11","4","2","5","0","0"
"abrossv01w","Svetlana Abrosimova","2010","0","SEA","WNBA","34","1","686","257","24","80","104","69","40","3","61","72","234","97","44","25","101","38","0","7","0","106","35","5","7","12","6","2","1","13","14","31","12","9","5","16","6","0"
"abrossv01w","Svetlana Abrosimova","2012","0","SEA","WNBA","19","4","329","87","11","45","56","31","20","3","40","26","98","34","24","11","36","8","0","2","0","7","2","1","2","3","0","0","0","0","3","2","1","0","0","0","0","0"
"adairje01w","Jessica Adair","2010","0","MIN","WNBA","1","0","14","5","4","4","8","0","0","0","0","4","1","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"adairje01w","Jessica Adair","2011","0","MIN","WNBA","31","1","321","132","43","47","90","10","8","18","27","51","103","50","49","32","0","0","0","8","0","98","46","13","16","29","2","5","5","12","16","32","15","24","16","0","0","0"
"adairje01w","Jessica Adair","2012","0","MIN","WNBA","19","0","168","46","11","29","40","6","3","4","14","28","37","13","35","20","0","0","0","4","0","3","2","2","0","2","0","0","0","0","2","1","1","0","0","0","0","0"
"adamsda01w","Danielle Adams","2011","0","SAS","WNBA","23","0","480","286","35","63","98","13","12","15","27","60","230","99","71","53","100","35","0","3","0","69","32","3","7","10","2","2","1","2","7","25","12","8","6","8","2","0"
"adamsda01w","Danielle Adams","2012","0","SAS","WNBA","34","5","686","402","61","98","159","33","23","23","42","94","320","141","108","82","112","38","0","2","0","44","29","7","6","13","1","2","0","2","6","20","10","8","7","7","2","0"
"adamsjo01w","Jordan Adams","2003","0","MIN","WNBA","10","0","96","33","10","13","23","4","2","3","10","10","33","13","2","2","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aguilel01w","Elisa Aguilar","2002","0","UTA","WNBA","28","0","141","43","0","11","11","16","3","2","11","5","33","14","7","4","21","11","0","2","0","4","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"ajavoma01w","Matee Ajavon","2008","0","HOU","WNBA","34","2","604","273","33","27","60","59","31","6","55","85","284","94","91","72","68","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ajavoma01w","Matee Ajavon","2009","0","WAS","WNBA","34","4","587","272","27","37","64","37","37","4","50","84","253","85","110","74","82","28","1","2","0","34","19","1","4","5","3","4","0","2","6","16","6","6","5","8","2","0"
"ajavoma01w","Matee Ajavon","2010","0","WAS","WNBA","34","0","497","199","16","37","53","47","38","2","52","60","191","66","75","58","49","9","0","2","0","35","36","0","0","0","3","3","0","2","7","25","11","16","12","5","2","0"
"ajavoma01w","Matee Ajavon","2011","0","WAS","WNBA","34","33","1065","501","30","50","80","105","57","9","105","109","445","174","140","116","134","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ajavoma01w","Matee Ajavon","2012","0","WAS","WNBA","33","22","712","262","20","40","60","67","53","6","65","97","274","82","81","67","103","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alberma01w","Marcie Alberts","1997","0","CLE","WNBA","5","0","30","0","0","1","1","3","2","0","3","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aldrima01w","Markita Aldridge","1997","2","COL","ABL","15","0","64","28","6","7","13","3","4","0","10","4","25","12","7","3","2","1","0","2","0","15","3","0","1","1","1","0","2","1","4","1","0","4","3","0","0","0"
"aldrima01w","Markita Aldridge","1997","1","PRT","ABL","3","0","29","15","2","5","7","0","1","0","4","3","11","6","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aldrima01w","Markita Aldridge","1998","0","PHR","ABL","42","24","692","200","23","33","56","33","16","4","63","45","171","72","67","44","35","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aldrima01w","Markita Aldridge","1999","2","CLS","ABL","8","0","18","0","0","1","1","0","1","0","4","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aldrima01w","Markita Aldridge","1999","1","NEW","ABL","3","0","16","4","0","0","0","2","2","1","0","0","3","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aldrima01w","Markita Aldridge","1999","0","WAS","WNBA","31","2","379","81","12","25","37","33","15","7","41","35","94","29","33","20","20","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aldrima01w","Markita Aldridge","2000","0","WAS","WNBA","29","0","272","63","8","16","24","28","9","4","27","30","54","25","22","7","12","6","0","2","0","49","14","1","3","4","7","1","0","1","3","11","5","8","4","3","0","0"
"aldrima01w","Markita Aldridge","2001","0","WAS","WNBA","5","0","35","7","2","0","2","2","0","0","4","5","9","3","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alexaer01w","Erin Alexander","1998","1","LAS","WNBA","8","0","73","22","8","7","15","6","2","0","7","11","22","7","2","2","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alexaer01w","Erin Alexander","1998","2","UTA","WNBA","12","0","68","17","0","3","3","3","1","0","5","7","22","5","2","2","19","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alhalta01w","Tawona Alhaleem","2001","0","ORL","WNBA","26","1","252","49","15","23","38","14","11","0","28","20","58","19","14","7","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"allench01w","Charel Allen","2008","0","SAC","WNBA","6","0","49","16","2","4","6","3","1","0","6","5","16","7","0","0","6","2","0","2","0","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"amachma01w","Mactabene Amachree","2001","0","NYL","WNBA","2","0","3","1","1","0","1","0","0","1","1","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"amachma01w","Mactabene Amachree","2003","0","SEA","WNBA","7","0","47","8","4","10","14","0","5","2","9","3","10","3","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"amachma01w","Mactabene Amachree","2005","0","WAS","WNBA","3","0","3","2","0","0","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ambermo01w","Monique Ambers","1997","0","PHO","WNBA","19","0","85","14","10","10","20","4","0","2","7","13","9","4","15","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ambermo01w","Monique Ambers","2002","0","SAC","WNBA","2","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anderam01w","Ambrosia Anderson","2006","1","CON","WNBA","1","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anderam01w","Ambrosia Anderson","2006","2","NYL","WNBA","3","0","9","0","1","1","2","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anderch01w","Chantelle Anderson","2003","0","SAC","WNBA","26","0","171","42","7","17","24","5","5","5","17","33","44","19","12","4","0","0","1","5","0","29","7","0","3","3","0","0","2","4","7","5","3","2","1","0","0","0"
"anderch01w","Chantelle Anderson","2004","0","SAC","WNBA","30","0","231","77","14","20","34","5","3","6","25","46","64","25","37","27","0","0","0","2","0","11","2","0","2","2","1","0","0","1","1","2","1","0","0","0","0","0"
"anderch01w","Chantelle Anderson","2005","0","SAS","WNBA","34","19","669","203","28","62","90","11","8","15","55","106","178","83","46","37","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anderch01w","Chantelle Anderson","2006","0","SAS","WNBA","23","20","414","153","28","57","85","15","7","10","29","73","112","59","45","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anderch01w","Chantelle Anderson","2007","0","SAS","WNBA","11","1","86","28","6","14","20","3","1","5","5","11","20","10","12","8","0","0","0","2","0","5","2","1","0","1","0","0","0","0","3","1","0","2","2","0","0","0"
"anderjo01w","Jolene Anderson","2008","0","CON","WNBA","24","7","367","97","11","47","58","26","7","1","16","17","126","35","15","11","69","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anderke01w","Keisha Anderson","1998","0","COL","ABL","44","1","559","174","25","36","61","70","55","2","67","45","217","71","49","27","19","5","0","3","0","27","6","1","3","4","6","2","1","8","5","11","3","2","0","1","0","0"
"anderke01w","Keisha Anderson","1999","0","COL","ABL","13","6","324","77","17","24","41","42","31","0","50","37","81","25","30","26","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anderke01w","Keisha Anderson","2000","0","WAS","WNBA","30","9","434","75","12","34","46","75","25","3","47","53","68","29","18","14","8","3","0","2","2","30","2","2","3","5","5","0","0","4","1","3","1","2","0","0","0","0"
"anderke01w","Keisha Anderson","2001","0","CHA","WNBA","18","0","102","12","3","12","15","14","6","0","17","8","16","2","10","8","2","0","0","2","0","7","0","0","0","0","1","1","0","1","1","1","0","0","0","1","0","0"
"anderke01w","Keisha Anderson","2002","0","CHA","WNBA","7","0","31","7","2","4","6","5","0","0","3","4","12","3","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"andrame01w","Mery Andrade","1999","0","CLE","WNBA","32","1","364","71","15","35","50","49","18","4","40","73","59","23","26","18","24","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"andrame01w","Mery Andrade","2000","0","CLE","WNBA","32","18","797","265","32","63","95","75","41","10","65","91","195","89","80","60","75","27","1","6","5","166","21","5","12","17","14","6","3","11","17","33","8","9","5","9","0","0"
"andrame01w","Mery Andrade","2001","0","CLE","WNBA","32","32","893","152","21","66","87","100","51","10","61","77","171","58","45","30","30","6","0","3","3","72","13","5","4","9","1","2","2","7","9","17","6","0","0","2","1","0"
"andrame01w","Mery Andrade","2002","0","CLE","WNBA","32","16","665","91","17","39","56","67","29","6","41","82","111","34","23","18","26","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"andrame01w","Mery Andrade","2004","0","CHA","WNBA","12","0","65","9","1","3","4","7","0","1","3","12","7","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"angelyv01w","Yvette Angel","1997","0","SAC","WNBA","5","3","90","14","2","7","9","11","4","1","8","6","16","7","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anosini01w","Nicky Anosike","2008","0","MIN","WNBA","34","34","920","314","78","153","231","45","75","43","42","125","226","99","166","116","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anosini01w","Nicky Anosike","2009","0","MIN","WNBA","30","29","896","396","73","149","222","81","81","28","61","88","265","130","194","135","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anosini01w","Nicky Anosike","2010","0","MIN","WNBA","31","30","928","285","82","130","212","60","62","32","66","93","223","83","154","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anosini01w","Nicky Anosike","2011","0","WAS","WNBA","34","29","924","239","83","162","245","47","49","28","59","87","216","75","121","89","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"anosini01w","Nicky Anosike","2012","0","LAS","WNBA","10","0","57","10","0","12","12","5","3","2","6","9","8","2","6","6","0","0","0","3","0","19","7","2","3","5","2","1","0","3","2","8","3","2","1","0","0","0"
"appelja01w","Jayne Appel","2010","0","SAS","WNBA","28","0","306","96","21","50","71","13","7","5","19","40","71","38","34","19","3","1","0","2","0","24","11","2","5","7","2","0","0","0","3","8","4","4","3","0","0","0"
"appelja01w","Jayne Appel","2011","0","SAS","WNBA","31","0","452","99","40","102","142","25","17","20","23","68","89","42","25","14","3","1","0","3","0","24","0","1","1","2","1","2","0","4","3","2","0","0","0","0","0","0"
"appelja01w","Jayne Appel","2012","0","SAS","WNBA","33","30","625","116","62","151","213","39","18","29","39","67","85","47","29","22","1","0","0","2","2","26","4","6","3","9","2","0","1","2","7","3","2","0","0","0","0","0"
"arcaija01w","Janeth Arcain","1997","0","HOU","WNBA","28","27","784","305","41","69","110","45","43","4","67","56","250","110","85","76","33","9","0","2","2","70","21","7","8","15","1","1","0","1","4","27","9","2","2","3","1","0"
"arcaija01w","Janeth Arcain","1998","0","HOU","WNBA","30","4","657","205","43","65","108","26","25","3","38","48","195","83","45","34","33","5","0","5","0","92","16","1","7","8","4","2","1","3","5","18","8","0","0","2","0","0"
"arcaija01w","Janeth Arcain","1999","0","HOU","WNBA","32","1","735","187","32","59","91","38","30","2","39","63","164","71","41","34","44","11","0","6","0","156","38","4","14","18","6","6","1","2","7","29","13","16","10","9","2","0"
"arcaija01w","Janeth Arcain","2000","0","HOU","WNBA","32","32","977","268","36","83","119","60","42","3","53","66","233","109","49","41","45","9","1","6","6","201","50","6","21","27","12","10","0","16","14","47","21","7","6","7","2","0"
"arcaija01w","Janeth Arcain","2001","0","HOU","WNBA","32","32","1154","591","49","87","136","94","60","3","83","82","509","217","150","135","66","22","1","2","2","71","29","2","9","11","5","2","0","5","5","34","13","2","2","8","1","0"
"arcaija01w","Janeth Arcain","2002","0","HOU","WNBA","32","32","1116","364","42","84","126","86","51","6","71","49","302","128","111","98","37","10","0","3","3","119","39","2","9","11","4","5","1","5","11","35","15","8","7","7","2","0"
"arcaija01w","Janeth Arcain","2003","0","HOU","WNBA","34","34","1136","390","24","112","136","67","41","1","50","64","324","151","94","79","37","9","0","3","3","107","37","6","8","14","3","8","0","7","5","31","12","13","12","5","1","0"
"arcaija01w","Janeth Arcain","2005","0","HOU","WNBA","34","34","1079","342","20","73","93","53","55","6","56","85","304","128","94","83","16","3","0","5","5","138","44","1","9","10","6","6","0","2","5","33","16","12","12","1","0","0"
"artiska01w","Katasha Artis","1997","0","CHA","WNBA","20","0","113","16","1","15","16","8","6","1","12","13","16","4","15","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"askamma01w","Marlies Askamp","1997","0","PHO","WNBA","28","1","517","211","66","80","146","23","21","9","46","59","178","70","93","71","1","0","0","1","0","19","9","1","1","2","1","0","1","0","3","6","2","5","5","0","0","0"
"askamma01w","Marlies Askamp","1998","0","PHO","WNBA","26","0","319","139","36","49","85","12","12","7","22","45","104","49","62","41","0","0","0","5","0","36","9","3","9","12","1","0","1","3","6","10","4","4","1","0","0","0"
"askamma01w","Marlies Askamp","1999","0","PHO","WNBA","30","30","781","283","92","123","215","25","22","18","37","98","197","95","114","93","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"askamma01w","Marlies Askamp","2000","0","MIA","WNBA","32","32","869","251","96","135","231","29","17","21","49","95","209","85","117","80","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"askamma01w","Marlies Askamp","2001","0","MIA","WNBA","30","11","431","74","35","52","87","15","12","11","19","62","58","28","32","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"askamma01w","Marlies Askamp","2002","2","LAS","WNBA","20","4","215","61","24","25","49","4","11","4","11","25","55","26","14","9","1","0","0","4","3","24","2","1","2","3","0","0","0","0","4","5","0","2","2","0","0","0"
"askamma01w","Marlies Askamp","2002","1","MIA","WNBA","6","1","72","11","6","5","11","3","1","1","1","9","10","4","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"atkinla01w","La'Tangela Atkinson","2006","0","IND","WNBA","33","1","417","99","25","51","76","22","18","5","34","31","87","38","39","18","17","5","0","2","0","29","6","10","7","17","3","1","2","2","2","9","2","4","2","0","0","0"
"atkinla01w","La'Tangela Atkinson","2007","0","SAC","WNBA","28","0","226","58","13","31","44","15","10","5","33","15","47","22","19","14","2","0","0","2","0","7","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0"
"atkinla01w","La'Tangela Atkinson","2008","0","SAC","WNBA","5","1","73","14","3","11","14","8","5","2","10","5","16","6","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"atkinla01w","La'Tangela Atkinson","2009","0","SEA","WNBA","2","1","46","5","6","12","18","5","10","1","4","5","8","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"atunrmo01w","Morenike Atunrase","2008","0","SAS","WNBA","33","0","348","71","16","32","48","23","16","13","26","21","87","24","16","11","41","12","0","8","0","44","10","0","7","7","4","1","1","1","4","8","4","2","0","4","2","0"
"augusse01w","Seimone Augustus","2006","0","MIN","WNBA","34","34","1124","744","15","113","128","50","21","18","71","58","620","283","165","148","85","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"augusse01w","Seimone Augustus","2007","0","MIN","WNBA","34","34","1093","769","37","99","136","79","41","21","83","58","583","296","173","151","62","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"augusse01w","Seimone Augustus","2008","0","MIN","WNBA","31","31","1042","591","28","92","120","83","32","12","52","46","496","233","118","105","63","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"augusse01w","Seimone Augustus","2009","0","MIN","WNBA","6","6","178","126","4","21","25","9","12","3","13","5","86","49","21","19","14","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"augusse01w","Seimone Augustus","2010","0","MIN","WNBA","25","25","832","422","9","72","81","47","17","7","35","33","410","176","51","34","107","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"augusse01w","Seimone Augustus","2011","0","MIN","WNBA","34","34","997","551","19","101","120","75","30","15","45","41","458","231","74","64","60","25","0","8","8","264","176","4","32","36","30","7","5","13","12","131","69","35","31","16","7","0"
"augusse01w","Seimone Augustus","2012","0","MIN","WNBA","29","29","826","481","16","89","105","72","27","6","50","31","391","192","61","52","103","45","0","9","9","315","161","6","39","45","19","14","3","14","5","143","61","36","29","34","10","0"
"aycocan01w","Angela Aycock","1997","0","SER","ABL","40","14","782","295","39","61","100","63","44","4","69","64","229","101","66","53","99","40","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aycocan01w","Angela Aycock","1998","0","SER","ABL","43","37","1024","269","24","111","135","85","56","11","88","133","268","91","55","39","149","48","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aycocan01w","Angela Aycock","1999","0","SER","ABL","15","15","382","130","17","34","51","18","17","2","30","43","122","48","15","10","66","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aycocan01w","Angela Aycock","1999","0","PHO","WNBA","8","0","30","4","0","1","1","3","2","0","6","5","4","0","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aycocan01w","Angela Aycock","2000","2","MIN","WNBA","3","0","6","0","0","3","3","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aycocan01w","Angela Aycock","2000","1","SEA","WNBA","1","0","7","0","1","1","2","0","0","0","0","2","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ayimmi01w","Miranda Ayim","2011","0","TUL","WNBA","3","0","42","8","4","3","7","2","2","1","4","7","9","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"azizle01w","Leigh Aziz","2003","0","IND","WNBA","7","0","44","10","2","7","9","1","0","4","3","5","14","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"azzije01w","Jennifer Azzi","1997","0","SJL","ABL","11","11","416","183","9","29","38","52","20","2","34","32","100","57","61","52","41","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"azzije01w","Jennifer Azzi","1998","0","SJL","ABL","44","44","1588","649","24","111","135","219","81","8","136","132","462","204","230","196","126","45","5","4","4","150","75","1","10","11","15","8","0","18","13","46","22","30","24","13","7","0"
"azzije01w","Jennifer Azzi","1999","0","SJL","ABL","15","15","560","217","12","42","54","72","25","2","43","40","140","67","86","75","24","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"azzije01w","Jennifer Azzi","1999","0","DET","WNBA","28","19","838","302","5","56","61","106","24","4","56","103","181","93","104","86","58","30","3","1","1","40","5","0","5","5","3","0","1","2","3","13","2","0","0","6","1","0"
"azzije01w","Jennifer Azzi","2000","0","UTA","WNBA","15","15","559","144","5","36","41","92","12","5","28","43","104","47","43","40","24","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"azzije01w","Jennifer Azzi","2001","0","UTA","WNBA","32","32","1205","276","10","88","98","171","22","10","69","89","184","75","96","88","74","38","1","2","2","75","9","0","3","3","10","1","1","5","7","12","3","1","1","7","2","0"
"azzije01w","Jennifer Azzi","2002","0","UTA","WNBA","32","32","1151","306","15","54","69","158","27","14","67","102","198","91","104","83","92","41","0","5","5","186","40","2","11","13","34","4","5","8","20","33","13","8","7","19","7","0"
"azzije01w","Jennifer Azzi","2003","0","SAS","WNBA","34","34","1136","260","10","81","91","111","27","9","61","98","211","85","65","51","97","39","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"badertr01w","Tricia Bader Binford","1998","0","UTA","WNBA","22","0","206","46","0","10","10","20","13","0","26","34","53","16","8","4","27","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"badertr01w","Tricia Bader Binford","1999","2","CLE","WNBA","9","0","72","5","3","8","11","11","3","0","3","8","13","2","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"badertr01w","Tricia Bader Binford","1999","1","UTA","WNBA","7","0","34","2","0","2","2","1","3","1","4","12","3","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"badertr01w","Tricia Bader Binford","2000","0","CLE","WNBA","25","0","201","47","2","9","11","21","17","1","18","16","48","17","6","5","24","8","0","5","0","36","8","0","1","1","1","2","0","1","1","9","3","1","0","3","2","0"
"badertr01w","Tricia Bader Binford","2001","0","CLE","WNBA","19","0","114","21","2","10","12","11","5","0","8","7","20","8","0","0","13","5","0","1","0","4","0","1","0","1","0","0","0","0","0","2","0","0","0","2","0","0"
"badertr01w","Tricia Bader Binford","2002","0","CLE","WNBA","18","0","132","14","1","6","7","15","6","1","7","3","26","4","6","5","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bakerla01w","Laura Baker","1999","0","CHC","ABL","2","0","40","24","0","1","1","3","3","0","2","5","21","8","4","3","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bakersh01w","Sherill Baker","2006","0","NYL","WNBA","34","16","614","251","23","33","56","35","46","2","50","69","251","97","56","48","33","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bakersh01w","Sherill Baker","2007","2","LAS","WNBA","24","11","492","203","17","52","69","77","36","2","65","58","192","63","84","70","33","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bakersh01w","Sherill Baker","2007","1","NYL","WNBA","3","0","13","5","0","1","1","0","0","0","0","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bakersh01w","Sherill Baker","2008","0","IND","WNBA","13","0","110","49","7","15","22","15","9","1","11","15","37","12","34","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bakersh01w","Sherill Baker","2009","0","DET","WNBA","1","0","11","7","1","0","1","1","1","0","1","1","3","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"balesal01w","Alison Bales","2007","0","IND","WNBA","17","0","169","55","12","33","45","2","4","13","7","14","42","24","8","7","0","0","0","4","0","17","0","0","2","2","1","0","0","1","2","4","0","0","0","0","0","0"
"balesal01w","Alison Bales","2008","2","ATL","WNBA","17","9","389","82","20","82","102","11","15","29","10","37","74","30","31","21","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
